# JVM native method bindings extracted from binary (RegisterNatives tables)
# Format: library|java_class.method|signature|native_symbol|confidence
#
libnetty_transport_native_epoll_x86_64.so|io.netty.channel.unix.ErrorsStaticallyReferencedJniMethods.errnoEBADF|()I|netty_unix_errors_errnoEBADF|BIN_SCAN
libnetty_transport_native_epoll_x86_64.so|io.netty.channel.unix.ErrorsStaticallyReferencedJniMethods.errnoECONNRESET|()I|netty_unix_errors_errnoECONNRESET|BIN_SCAN
libnetty_transport_native_epoll_x86_64.so|io.netty.channel.unix.ErrorsStaticallyReferencedJniMethods.errnoEINPROGRESS|()I|netty_unix_errors_errnoEINPROGRESS|BIN_SCAN
libnetty_transport_native_epoll_x86_64.so|io.netty.channel.unix.ErrorsStaticallyReferencedJniMethods.errnoENOENT|()I|netty_unix_errors_errnoENOENT|BIN_SCAN
libnetty_transport_native_epoll_x86_64.so|io.netty.channel.unix.ErrorsStaticallyReferencedJniMethods.errnoENOTCONN|()I|netty_unix_errors_errnoENOTCONN|BIN_SCAN
libnetty_transport_native_epoll_x86_64.so|io.netty.channel.unix.ErrorsStaticallyReferencedJniMethods.errnoEPIPE|()I|netty_unix_errors_errnoEPIPE|BIN_SCAN
libnetty_transport_native_epoll_x86_64.so|io.netty.channel.unix.ErrorsStaticallyReferencedJniMethods.errnoEWOULDBLOCK|()I|netty_unix_errors_errnoEWOULDBLOCK|BIN_SCAN
libnetty_transport_native_epoll_x86_64.so|io.netty.channel.unix.ErrorsStaticallyReferencedJniMethods.errorEALREADY|()I|netty_unix_errors_errorEALREADY|BIN_SCAN
libnetty_transport_native_epoll_x86_64.so|io.netty.channel.unix.ErrorsStaticallyReferencedJniMethods.errorECONNREFUSED|()I|netty_unix_errors_errorECONNREFUSED|BIN_SCAN
libnetty_transport_native_epoll_x86_64.so|io.netty.channel.unix.ErrorsStaticallyReferencedJniMethods.errorEHOSTUNREACH|()I|netty_unix_errors_errorEHOSTUNREACH|BIN_SCAN
libnetty_transport_native_epoll_x86_64.so|io.netty.channel.unix.ErrorsStaticallyReferencedJniMethods.errorEISCONN|()I|netty_unix_errors_errorEISCONN|BIN_SCAN
libnetty_transport_native_epoll_x86_64.so|io.netty.channel.unix.ErrorsStaticallyReferencedJniMethods.errorENETUNREACH|()I|netty_unix_errors_errorENETUNREACH|BIN_SCAN
libnetty_transport_native_epoll_x86_64.so|io.netty.channel.unix.ErrorsStaticallyReferencedJniMethods.strError|(I)Ljava/lang/String;|netty_unix_errors_strError|BIN_SCAN
libnetty_transport_native_epoll_x86_64.so|io.netty.channel.unix.FileDescriptor.close|(I)I|netty_unix_filedescriptor_close|BIN_SCAN
libnetty_transport_native_epoll_x86_64.so|io.netty.channel.unix.FileDescriptor.newPipe|()J|netty_unix_filedescriptor_newPipe|BIN_SCAN
libnetty_transport_native_epoll_x86_64.so|io.netty.channel.unix.FileDescriptor.open|(Ljava/lang/String;)I|netty_unix_filedescriptor_open|BIN_SCAN
libnetty_transport_native_epoll_x86_64.so|io.netty.channel.unix.FileDescriptor.readAddress|(IJII)I|netty_unix_filedescriptor_readAddress|BIN_SCAN
libnetty_transport_native_epoll_x86_64.so|io.netty.channel.unix.FileDescriptor.read|(ILjava/nio/ByteBuffer;II)I|netty_unix_filedescriptor_read|BIN_SCAN
libnetty_transport_native_epoll_x86_64.so|io.netty.channel.unix.FileDescriptor.writeAddress|(IJII)I|netty_unix_filedescriptor_writeAddress|BIN_SCAN
libnetty_transport_native_epoll_x86_64.so|io.netty.channel.unix.FileDescriptor.writevAddresses|(IJI)J|netty_unix_filedescriptor_writevAddresses|BIN_SCAN
libnetty_transport_native_epoll_x86_64.so|io.netty.channel.unix.FileDescriptor.writev|(I[Ljava/nio/ByteBuffer;IIJ)J|netty_unix_filedescriptor_writev|BIN_SCAN
libnetty_transport_native_epoll_x86_64.so|io.netty.channel.unix.FileDescriptor.write|(ILjava/nio/ByteBuffer;II)I|netty_unix_filedescriptor_write|BIN_SCAN
libnetty_transport_native_epoll_x86_64.so|io.netty.channel.unix.LimitsStaticallyReferencedJniMethods.iovMax|()I|netty_unix_limits_iovMax|BIN_SCAN
libnetty_transport_native_epoll_x86_64.so|io.netty.channel.unix.LimitsStaticallyReferencedJniMethods.sizeOfjlong|()I|netty_unix_limits_sizeOfjlong|BIN_SCAN
libnetty_transport_native_epoll_x86_64.so|io.netty.channel.unix.LimitsStaticallyReferencedJniMethods.ssizeMax|()J|netty_unix_limits_ssizeMax|BIN_SCAN
libnetty_transport_native_epoll_x86_64.so|io.netty.channel.unix.LimitsStaticallyReferencedJniMethods.udsSunPathSize|()I|netty_unix_limits_udsSunPathSize|BIN_SCAN
libnetty_transport_native_epoll_x86_64.so|io.netty.channel.unix.LimitsStaticallyReferencedJniMethods.uioMaxIov|()I|netty_unix_limits_uioMaxIov|BIN_SCAN
